,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2774,1.5584413,-0.8684288,1.997907,0.1571275,-0.8486992,1.2685068,0.8718404,-1.2200729,1.3529013,-0.89675194,-0.18826957,0.94825286,-1.0602671,-1.1872264,-1.0093926,0.66561675,1
12130,-0.13674015,-1.0473027,0.7643777,-0.74177235,-1.0644995,0.35845026,0.112745374,-1.2200729,-0.3536648,-1.0315293,-0.91348714,1.8832082,-1.0602671,-1.1872264,-1.0093926,1.4066347,1
8463,0.8101631,-1.0473027,0.41670823,-0.74177235,-0.79280263,0.8599693,0.606807,-1.0043691,0.51068133,-0.7645574,-0.91348714,0.5075408,-1.0602671,-1.0385848,-1.0093926,1.1190581,1
6011,-0.13674015,-0.53943354,0.4115232,0.809523,-0.0016962088,-0.1322756,-0.15640566,-0.4186888,-0.3536648,0.004740184,1.1092373,-0.10110995,-0.7255962,-0.70044607,-1.0093926,-0.08333111,2
13035,0.12837996,-0.07102445,0.71385133,-0.74177235,-0.55473024,1.3389484,0.5065586,-0.4693121,-0.3536648,-0.18421216,-0.28480273,0.692229,-0.85464513,-0.53395796,-0.9882032,1.6815395,1
4916,1.7174798,-0.89728814,1.4537351,1.0520315,-0.8715973,0.4552997,2.427439,-1.2200729,2.0114987,-1.0315293,0.1159008,0.7837685,-1.0602671,-1.1872264,-1.0093926,-0.0019836482,1
9727,0.3644185,-0.4987542,0.55158055,-0.74177235,-0.49025527,0.9539638,0.54831535,-0.5947454,-0.1372756,-0.1611098,-0.88440365,0.5751316,-1.0602671,-0.6460654,-1.0093926,1.0666802,1
2269,1.1950526,-1.0473027,0.48349696,-0.74177235,-1.0644995,0.3873693,0.9784241,-1.2200729,1.1451584,-1.0315293,-0.91348714,1.1561434,-1.0602671,-1.1872264,-1.0093926,1.1525908,1
9267,1.413887,-1.0473027,0.8993383,-0.74177235,-1.0644995,0.8677249,0.38337308,-1.2200729,1.8061794,-1.0315293,-0.91348714,1.2507398,-1.0602671,-1.1872264,-1.0093926,1.0431254,1
11034,0.342524,-0.29244515,0.7905504,-0.74177235,-0.28386956,0.9558122,0.38518393,-0.9402549,-0.0121687595,-0.6115834,-0.47325218,0.76673883,-1.0602671,-0.7377933,-1.0093926,1.2426324,1
4463,1.3508065,-0.7131974,1.1273389,-0.62601864,-0.46543658,1.2822909,0.5658788,-1.0230352,0.9046607,-0.29786202,-0.91348714,0.62032837,-1.0602671,-0.9231332,-1.0093926,0.7954866,1
8405,0.9235114,-0.54361564,0.56559956,-0.74177235,-0.27887884,0.7890519,0.5999303,-0.7997513,0.43240243,-0.20312451,-0.7422826,0.52590954,-1.0602671,-0.7618215,-1.0093926,0.94870293,1
11131,0.24322984,-0.065144174,1.098598,-0.74177235,-0.4112876,1.1997344,-0.11181309,-1.2200729,0.5062691,-0.7379276,-0.91348714,1.3642291,-1.0602671,-1.1872264,-1.0093926,1.5958788,1
6418,1.3506695,-1.0473027,1.0049192,-0.7148451,-1.0644995,1.0055485,0.73152506,-1.1544706,0.9041723,-0.56962115,-0.91348714,0.20194036,-1.0602671,-1.1872264,-1.0093056,0.500042,1
7517,-0.13674015,-1.0473027,-0.03163683,-0.053001177,-0.24066019,-0.1322756,-0.15640566,-0.5686398,-0.3536648,-0.8967693,-0.09108331,0.57582736,-1.0602671,-0.98957556,-1.0093926,-0.061649475,1
14344,0.5934301,-0.8815947,0.136701,-0.74177235,-0.48323777,-0.084458925,-0.15640566,-0.8057832,1.1999379,-0.49535882,-0.91348714,-0.10254702,-0.80472165,-0.69071203,-0.47135466,-0.15519649,1
8715,-0.13674015,-0.7271887,-0.1888461,-0.74177235,-0.55673635,-0.1322756,-0.15640566,-0.22126935,-0.3536648,-0.47260636,-0.91348714,-0.110752605,-0.2262728,-0.33057454,-0.034895863,-0.15519649,1
694,-0.13674015,0.09865932,-0.1888461,0.5957679,0.7184444,-0.1322756,-0.15640566,0.06414099,-0.3536648,-1.0315293,0.68654627,-0.110752605,0.35090747,0.7963861,0.93721557,-0.15519649,2
2053,0.7851767,-1.0473027,0.36126867,-0.74177235,-0.8566567,0.6756521,0.5749273,-1.124592,0.5895486,-1.0315293,-0.91348714,0.49232286,-1.0602671,-1.1004207,-1.0093926,1.0033412,1
15764,0.75345016,-1.0473027,0.40937912,-0.74177235,-0.6539207,0.68099886,0.5085515,-1.1466031,0.6256168,-1.0250477,-0.91348714,0.47003645,-1.0602671,-1.0197709,-1.0093926,0.84125674,1
11208,0.2506595,0.34733307,1.4930607,-0.58902717,-0.18915935,1.3264995,0.7917343,-0.36406103,-0.31987906,0.060650565,0.8621426,0.6816542,-0.781247,-0.41148946,-0.70375764,0.88046336,1
4978,-0.13674015,-1.0473027,0.30530247,-0.66510236,-0.41778904,-0.1322756,-0.15640566,-0.40950087,-0.3536648,-1.0315293,-0.007881439,0.90332973,-1.0602671,-0.8757211,-1.0093926,0.38898778,1
10918,-0.13674015,1.454671,-0.1888461,2.186248,1.0026906,-0.1322756,-0.15640566,0.88812584,-0.3536648,0.98000884,2.2441351,-0.110752605,0.9468499,0.81582177,1.1618146,-0.15519649,2
2624,-0.13674015,-0.11785869,-0.1888461,-0.74177235,-0.011449281,-0.1322756,-0.15640566,0.29536274,-0.3536648,0.25874317,-0.5793742,-0.110752605,-0.012635367,0.2980426,0.119739406,-0.15519649,2
6107,0.9909624,-0.040115774,0.45265535,-0.26773727,0.23901907,0.68374676,0.6636475,-0.45474967,0.28243232,0.39384964,0.7063243,0.33345935,-0.900224,-0.2841378,-0.72711,0.6532143,1
12655,0.86551046,-1.0473027,0.06877317,0.21787886,-1.0644995,0.26546276,1.0490515,-1.2200729,1.2779572,-1.0315293,-0.91348714,0.34508282,-1.0602671,-1.1872264,-1.0093926,0.8812724,1
2405,0.49550545,0.07275752,0.7748089,-0.74177235,-0.0634664,0.9965736,0.7104319,-0.7447759,-0.08430298,-0.27534944,-0.038169187,0.7412479,-1.0602671,-0.6131461,-1.0093926,1.2721518,1
921,1.5753591,-1.0473027,1.0938618,0.0052443747,-0.9445897,0.88262165,1.1937271,-1.1068915,0.7988035,-0.29174706,-0.4118003,0.13801649,-0.8782845,-1.174612,-0.791923,0.59912467,1
7979,-0.13674015,1.1142712,0.07037906,1.3148527,0.866627,-0.1322756,-0.15640566,0.11107484,-0.3536648,0.29759857,2.4772055,-0.110752605,-0.21033804,-0.1813542,-0.30596948,-0.15519649,1
2675,0.36026865,-0.7821738,0.6214078,0.121007636,-0.9366796,-0.1322756,0.046816148,-0.5421496,0.9099347,-0.17053728,-0.07461135,0.017553546,-0.22489907,-0.5440769,-0.14929941,-0.15519649,1
11777,0.42347315,-0.320116,-0.06650701,-0.74177235,-0.09877671,-0.1322756,-0.023109552,-0.17712966,0.22919399,0.25380075,-0.9116645,-0.110752605,-0.30238208,-0.27186018,0.022171857,-0.15519649,1
5630,-0.13674015,1.3377947,-0.1888461,1.8583404,1.1742408,-0.1322756,-0.15640566,1.1134293,-0.3536648,1.2587502,1.7269937,-0.110752605,1.1088939,1.2195239,1.420752,-0.15519649,2
12875,-0.13674015,-0.08465402,-0.1888461,1.9410756,0.15666263,-0.1322756,-0.15640566,-0.45750836,-0.3536648,-0.26689103,1.1890697,-0.110752605,0.27182385,-0.11856905,0.27517635,-0.15519649,1
9402,-0.13674015,-0.3005958,0.79408157,-0.74177235,-0.4383879,1.0926445,0.248936,-0.01358709,-0.3536648,-0.14218749,-0.48630863,0.9726032,-1.0435511,-0.27946946,-1.0093926,1.14861,1
5390,-0.13674015,-1.0473027,0.10681444,-0.74177235,-1.0644995,0.2130332,0.010901365,-0.6201622,-0.3536648,-0.80664384,-0.91348714,-0.110752605,-1.0602671,-1.1872264,-1.0093926,0.24470796,1
11969,0.22641793,-0.7698066,-0.1888461,-0.74177235,-0.9176826,-0.1322756,0.0103613,-0.18697362,-0.26647094,-0.24525107,-0.91348714,-0.110752605,-0.08572472,-0.4866117,-0.19398348,-0.15519649,2
15840,-0.13674015,-1.0473027,-0.1888461,-0.02459014,-0.71297914,-0.1322756,-0.15640566,-1.2200729,0.34472868,-1.0315293,-0.91348714,-0.110752605,-0.31047517,-1.1476479,-0.2345164,-0.15519649,1
13841,0.99585116,-0.78727096,1.1475941,-0.4969876,-0.8820783,1.0276221,1.0892582,-1.2200729,0.6977832,-0.83276576,-0.41892162,0.5643347,-1.0602671,-1.1481612,-1.0093926,0.7480408,1
11761,-0.13674015,-1.0473027,0.53180486,-0.74177235,-1.0644995,-0.1322756,0.8069975,-1.2200729,1.6397079,-1.0315293,-0.91348714,2.009432,-1.0602671,-1.1872264,-1.0093926,0.76384985,1
14931,1.3724649,-1.0473027,0.7117976,-0.74177235,-1.0178226,-0.03785552,1.1564007,-1.1856844,1.1572675,-0.8748281,-0.91348714,-0.110752605,-0.5490862,-1.0350621,-0.20031175,-0.15519649,1
11461,0.28898853,-1.0473027,0.8110857,-0.74177235,-1.0644995,1.054687,-0.15640566,-1.1391423,0.42270273,-1.0315293,-0.91348714,0.5566176,-1.0602671,-1.1872264,-1.0093926,1.2626597,1
14646,0.8220062,-0.60365754,0.9707488,-0.74177235,-0.57883006,1.161314,0.29366484,-0.7575987,0.28190506,-0.072072275,-0.89057523,0.30736104,-0.9271987,-0.7696989,-0.9330841,1.0646131,1
5796,-0.13674015,0.7059881,-0.1888461,0.5400633,-0.048777018,-0.1322756,-0.15640566,0.54819083,-0.3536648,0.25838166,-0.13582097,-0.110752605,0.16637605,0.5956414,0.17637098,-0.15519649,2
14911,1.1264275,-0.9812728,0.3916982,-0.593273,-0.6950058,0.92720217,0.8554768,-0.94132936,0.5104039,-0.5493798,-0.7120223,0.5348684,-1.0602671,-1.0630825,-1.0093926,1.1758031,1
4909,1.4400086,-1.0473027,0.49539244,-0.74177235,-0.9307567,-0.1322756,1.2492093,-1.2200729,1.6412832,-0.7161656,-0.91348714,-0.110752605,-0.47666338,-1.1107764,-0.35477704,-0.15519649,1
2887,1.6175982,-1.0473027,1.1244924,-0.74177235,-1.0644995,1.2453688,0.93977946,-1.1553428,0.8398958,-0.64414066,-0.91348714,0.05915501,-0.66635656,-1.1872264,-0.60553366,0.7510391,1
6693,1.2425585,-1.0473027,0.79198104,-0.32396555,-1.016973,0.19970289,1.2013019,-1.2200729,1.4397191,-0.89863765,-0.91348714,-0.110752605,-0.88172793,-1.1872264,-0.8141065,-0.059578653,1
10157,0.41964492,-0.49966106,-0.1888461,-0.74177235,-0.5077352,-0.1322756,0.41333795,-0.4539743,0.087408915,-0.22079992,-0.91348714,-0.110752605,-0.25041217,-0.4945916,-0.2740525,-0.15519649,1
15930,0.4705531,-0.5905599,-0.1888461,-0.74177235,-0.42898446,-0.1322756,0.3584511,-0.48823598,0.17396511,-0.21928564,-0.91348714,-0.110752605,-0.35146683,-0.500354,-0.28149873,-0.15519649,1
15769,1.1868284,-1.0473027,1.0851043,0.28299728,-0.8939585,0.4018244,1.7709931,-1.2200729,1.5941439,-1.0315293,-0.24577641,0.6221284,-1.0602671,-1.1872264,-1.0093926,0.21812741,1
13513,0.5325385,-0.8653979,0.5962243,-0.74177235,-1.0644995,0.7373266,0.64272213,-1.2200729,0.7569152,-1.0315293,-0.91348714,1.4040105,-1.0602671,-1.1872264,-1.0093926,1.2746406,1
14513,0.8015979,-1.0473027,0.74026453,-0.74177235,-0.93231463,0.6138138,0.32647696,-0.74919957,0.7250708,-0.6148925,-0.52885795,0.2720017,-1.0303754,-0.99199784,-1.0093926,0.9562735,1
10891,0.37919584,-0.20424566,0.7842322,-0.74177235,-0.09072888,1.1030898,0.32267904,-0.81028867,-0.032681648,-0.437086,-0.50488096,0.7110319,-1.0602671,-0.66157085,-1.0093926,1.1493431,1
12241,0.31226498,-0.9087148,-0.1888461,-0.74177235,-0.5732726,-0.1322756,-0.094601564,-0.4547649,0.28229773,-0.4715762,-0.91348714,-0.110752605,-0.45053855,-0.47884753,-0.32425117,-0.15519649,1
14813,-0.13674015,-1.0473027,-0.1888461,0.36198875,-0.7290822,-0.1322756,-0.15640566,-0.26897997,-0.3536648,-0.2869234,-0.5639842,-0.110752605,0.18525115,-0.6427888,-0.23314741,-0.15519649,2
15567,-0.13674015,0.681881,-0.1888461,1.3007847,0.97905123,-0.1322756,-0.15640566,0.52841175,-0.3536648,0.6671542,0.9195602,-0.110752605,0.44937345,0.64282334,0.9339074,-0.15519649,1
1593,1.2839125,-0.53091097,0.70495707,-0.74177235,-0.3635876,1.0396297,0.77621466,-0.7550823,0.65458286,-0.5083502,-0.7765294,0.45185918,-1.0602671,-0.8480079,-0.9896179,0.92309576,1
1632,0.37878096,-1.0473027,-0.1888461,-0.74177235,-1.061727,-0.1322756,-0.15640566,-0.4541392,0.26372418,-0.6685927,-0.91348714,-0.110752605,-0.14534284,-0.7568079,-0.23257862,-0.15519649,1
443,-0.13674015,-1.0473027,0.068893395,-0.7332642,-0.4780245,-0.09672043,-0.15640566,0.029030051,-0.3536648,-0.32651144,-0.38752583,0.2836681,-1.0338101,-0.7784541,-1.0093926,0.5843376,1
1972,0.9438375,-1.0473027,1.0089874,-0.74177235,-1.0644995,-0.1322756,1.1074429,-1.2200729,2.0767817,-1.0315293,-0.91348714,1.2719169,-1.0602671,-1.1872264,-1.0093926,0.4650695,1
5014,0.8539244,-0.9251459,1.1668044,-0.74177235,-1.0138289,0.76695067,0.19345888,-1.2200729,1.6045306,-1.0315293,-0.91348714,1.3223265,-1.0602671,-1.1872264,-1.0093926,0.6555559,1
8487,0.70146865,-0.94269365,0.73971295,-0.3505014,-0.17737554,0.30590394,0.6998933,-1.2200729,1.3507686,-1.0315293,-0.6746491,0.3106878,-1.0602671,-1.0587792,-1.0093926,0.28572893,1
8948,0.34145698,0.0780921,1.074024,-0.7170023,-0.568226,0.9990978,1.0098789,-0.98469543,0.022355558,-0.53315586,0.12182603,0.9534743,-1.0602671,-0.85066146,-1.0093926,1.2162236,1
3780,0.5034953,-0.5168996,0.62795615,-0.74177235,-0.6067768,0.9683155,0.2726119,-0.5388579,-0.13407092,-0.7367659,-0.91348714,0.47444555,-1.0602671,-0.6238049,-1.0093926,0.7755165,1
9532,0.12459183,-0.6251364,-0.1888461,-0.74177235,-0.477864,-0.1322756,-0.1555845,-0.2059605,-0.0897377,-0.16004103,-0.91348714,-0.110752605,-0.3198223,-0.3263331,-0.19328247,-0.15519649,1
4602,0.729077,-1.0461297,-0.1888461,-0.74177235,-0.5577637,-0.1322756,0.39478686,-0.9474855,0.86893094,-0.7389528,-0.91348714,-0.110752605,-0.62924623,-0.8093985,-0.38273877,-0.15519649,1
15895,0.8858148,-0.72611934,0.51062584,-0.74177235,-0.38133383,0.9513909,0.6611772,-0.8422637,0.38099894,-0.37148255,-0.83926386,0.3589649,-1.0602671,-0.8002282,-1.0093926,0.8474816,1
12936,0.07304373,-0.15030885,0.9818035,-0.74177235,-0.034492206,0.84867316,-0.15640566,-0.77249855,0.3478036,-1.0315293,-0.037359428,0.7716586,-1.0602671,-0.57438534,-1.0093926,1.2717309,1
8088,0.8098023,-0.66345894,1.1155387,0.06763006,-1.0644995,1.036272,1.4422264,-1.2200729,0.7072514,-0.98618376,-0.06290755,0.7673911,-1.0602671,-1.1872264,-1.0093926,0.98007166,1
8127,-0.13674015,1.1857758,-0.1888461,1.1951699,0.5996933,-0.1322756,-0.15640566,0.9586191,-0.3536648,0.82356715,1.3428175,-0.110752605,0.99772114,0.72450787,0.985352,-0.15519649,2
8973,0.50040054,-0.9876043,0.8715721,-0.74177235,-1.0644995,1.546704,1.2997962,-1.1280729,0.20483029,-1.0315293,-0.91348714,0.6912467,-1.0602671,-0.9696226,-1.0093926,0.39777952,1
8996,1.34549,-1.0473027,0.4277034,-0.74177235,-1.0644995,0.2372753,1.2516187,-1.2200729,0.82809395,-1.0315293,-0.91348714,-0.110752605,-0.28647563,-1.1872264,-0.2634754,-0.15519649,1
647,-0.13674015,-0.41855544,-0.1888461,-0.74177235,-0.69823635,-0.1322756,-0.15640566,-1.2200729,0.5483516,-1.0315293,-0.91348714,-0.026708659,-0.673601,-1.1872264,-0.29024988,-0.15519649,1
5315,-0.13674015,1.2562753,-0.1888461,1.8034161,1.258858,-0.1322756,-0.15640566,1.3263569,-0.3536648,1.0101093,1.1747295,-0.110752605,1.1967194,1.2250135,1.6012971,-0.15519649,2
9177,1.3947946,-0.80128706,1.1231972,0.025089001,-0.44354635,0.9332585,0.6600558,-1.0008473,0.99451077,-0.16703582,-0.013613355,0.20049995,-1.0046259,-0.8698434,-0.7758764,0.34020126,1
11266,-0.13674015,0.19134735,-0.1888461,-0.74177235,-0.41035193,-0.1322756,-0.049242172,-0.018414192,-0.3536648,0.10776728,-0.15576693,-0.110752605,0.07512641,-0.13524988,0.20774105,-0.15519649,1
10049,0.18174532,-1.0473027,0.82554615,-0.74177235,-1.0644995,0.19623439,-0.15640566,-1.2200729,0.77920926,-1.0315293,-0.91348714,1.2565054,-1.0602671,-1.1872264,-1.0093926,0.8248447,1
16255,-0.13674015,0.085548475,-0.1888461,-0.74177235,-0.49036002,-0.1322756,-0.15640566,-0.3438288,-0.3536648,-1.0315293,-0.91348714,0.34286064,-0.55965596,-0.31124344,-0.28967738,-0.15519649,1
14663,0.56670064,-1.0473027,-0.1888461,-0.74177235,-1.0644995,-0.1322756,0.21293734,-0.6447178,0.10896039,-0.8735044,-0.91348714,-0.110752605,-0.5409467,-0.9480707,-0.499351,-0.15519649,1
13103,-0.13674015,-0.70791215,0.10309512,-0.74177235,-1.0644995,0.20265195,0.098072745,-1.2200729,-0.3536648,-1.0315293,-0.91348714,2.4555542,-1.0602671,-1.1872264,-1.0093926,2.3128161,1
13757,0.63488483,-0.20499808,0.99117315,-0.74177235,-0.45468643,0.6914006,1.0024561,-1.2200729,0.45746705,-0.8040724,-0.20820063,0.96356326,-1.0602671,-1.1210382,-1.0093926,0.9217204,1
6963,0.8781128,-1.0473027,0.95288366,-0.5955236,-1.0644995,1.0806819,0.7066565,-1.0305591,0.5751505,-0.58904,-0.91348714,0.03190844,-0.92354214,-1.1872264,-0.8561328,0.95906824,1
8877,0.19148384,-0.18716915,0.7707107,-0.74177235,-0.16961348,1.0993423,0.21754548,-0.71493715,-0.21602577,-0.50102824,-0.5794234,0.7231753,-1.0602671,-0.6080519,-1.0093926,1.250645,1
4729,0.9480889,-0.64605397,0.8893974,-0.74177235,-0.6254621,0.30348307,1.2633406,-1.2200729,1.4479084,-1.0315293,-0.91348714,1.0536416,-1.0602671,-1.1872264,-1.0093926,0.4802339,1
13237,0.95569164,-0.70684624,1.2115152,-0.5594247,-0.33758026,0.21262276,1.2247326,-1.2200729,1.7906543,-1.0315293,-0.88223994,0.9128939,-1.0602671,-1.1872264,-1.0093926,0.19051054,1
11752,1.1106906,-0.7938964,0.26025376,-0.74177235,-0.6882697,-0.1322756,0.8635013,-0.7189283,0.7336339,-0.23942398,-0.8946591,-0.110752605,-0.3243303,-0.71643066,-0.09669997,-0.15519649,1
1885,0.326708,-0.26999146,1.2699434,-0.57839847,-0.6300458,0.13719356,1.3353217,-1.2200729,1.067304,-1.0315293,-0.44390422,1.289829,-1.0602671,-1.1872264,-1.0093926,0.71946144,1
3111,-0.13674015,-0.5497332,-0.1888461,-0.74177235,-0.7834456,-0.1322756,-0.15640566,-0.32858834,-0.3536648,-0.21238723,-0.6793159,-0.110752605,0.19958235,-0.36635292,0.2221917,-0.15519649,1
11073,0.90617174,-0.8035095,1.2361573,-0.5771059,-1.0644995,1.0530784,0.9704786,-0.6477041,0.6945673,-0.58557767,0.33388323,0.8179287,-0.92332363,-1.0380378,-1.0093926,1.61446,1
11499,-0.13674015,0.5342346,1.4454799,0.97819644,0.64049333,0.24078274,-0.15640566,-0.011226313,-0.3536648,0.33474013,1.2313749,0.22745536,-0.562093,-0.44788185,-0.41359317,-0.13872807,1
8390,1.158741,-1.0473027,0.79531,-0.74177235,-1.0644995,-0.08448108,1.9721842,-1.2200729,1.8981668,-1.0315293,-0.91348714,1.1887544,-1.0602671,-1.1872264,-1.0093926,0.40684268,1
1273,0.5160573,-1.0473027,0.793719,-0.74177235,-1.0644995,1.1717129,1.6359656,-1.2200729,0.2550118,-1.0315293,-0.91348714,-0.110752605,0.028148387,-1.1872264,-0.22317116,-0.15519649,1
14360,0.5610258,-0.277794,0.86279416,-0.66999495,-0.5042153,0.96098435,1.107836,-0.6649606,0.16843762,-0.17511405,-0.28122982,0.6473816,-1.0602671,-0.73797715,-1.0093926,0.80711114,1
14060,1.4542595,-1.0473027,0.6560681,-0.74177235,-1.0644995,0.42159232,0.39613783,-1.2200729,1.1661619,-1.0315293,-0.91348714,-0.110752605,-0.3418071,-1.1872264,-0.045194857,-0.15519649,1
1483,1.5445477,-0.19844644,1.3281089,-0.74177235,-0.41914666,0.87771845,1.2660729,-0.88074356,0.9425408,-0.4502919,0.10082287,0.7952825,-1.0602671,-0.86358625,-1.0093926,0.6688227,1
14125,1.1391047,-1.0473027,0.8027975,-0.50815743,-1.0644995,1.025595,1.1845579,-1.2045825,0.5665476,-0.8097243,-0.91348714,-0.110752605,-0.8620629,-1.1872264,-0.96422714,0.37880087,1
12453,0.85957706,-0.95120126,0.46340296,-0.73421097,-0.44342735,0.7727651,0.4062746,-1.1798645,0.7816518,-0.8391567,-0.91348714,0.39769834,-1.0602671,-0.9933228,-1.0093926,0.7295539,1
11274,1.3669199,-0.4983014,1.5045297,-0.74177235,-0.22795066,0.8360445,0.8997175,-1.1278827,1.2187093,-0.7611773,-0.3841786,0.58878094,-1.0602671,-0.9622004,-0.9640197,0.32896593,1
7982,1.6244369,-0.975294,1.2992715,-0.74177235,-1.0315441,0.9510727,1.53099,-1.2200729,1.3104292,-0.9422456,-0.6270278,0.4116212,-1.0602671,-1.1872264,-1.0093926,0.17739849,1
2559,-0.041835014,-1.0473027,0.8704618,-0.74177235,-0.44069752,0.39232695,-0.15640566,-0.16990167,-0.120693326,-0.90830284,-0.62702984,0.857009,-1.0602671,-1.1824871,-1.0093926,0.5927355,1
13236,1.2110807,-0.8762901,1.1876982,0.010584315,-0.743194,-0.0154639445,1.9497933,-1.2200729,2.0611923,-1.0315293,-0.644759,0.8442733,-1.0602671,-1.1872264,-1.0093926,-0.018267171,1
5214,0.9282593,-1.0473027,0.46320984,-0.74177235,-1.0644995,0.99114734,-0.15640566,-1.2200729,0.9947973,-1.0315293,-0.91348714,-0.110752605,-0.1948837,-1.1872264,-0.162465,-0.15519649,1
2164,0.92908967,-0.7892841,0.59143096,-0.34807673,-0.22751154,0.68805623,0.5683918,-1.08613,0.9483225,-0.5821519,-0.7258973,0.27160963,-1.0602671,-0.8979794,-1.0093926,0.59454113,1
9626,-0.13674015,-1.0473027,-0.1888461,-0.74177235,-1.0644995,-0.1322756,-0.15640566,-0.17805105,-0.3536648,-0.7042282,-0.91348714,-0.110752605,-0.334507,-0.8876143,-0.7960133,0.17035306,1
4545,1.691703,-1.0473027,1.1469945,0.717985,-1.0644995,0.7204632,1.9267651,-1.2200729,1.6824566,-1.0315293,-0.91065896,0.09631129,-1.0602671,-1.1872264,-1.0093926,-0.10216816,1
13044,0.969785,-0.20079106,1.3599175,-0.16031608,-0.36868653,0.78087187,1.2605708,-1.2200729,0.7703802,-0.5694005,0.20645489,0.90785104,-1.0602671,-0.93571514,-1.0093926,0.78690654,1
15150,-0.13674015,0.061282024,-0.1888461,0.34273082,0.39247367,-0.1322756,-0.15640566,0.4586347,-0.3536648,0.70841765,0.6736161,-0.110752605,0.3480429,0.35192585,0.42805037,-0.15519649,1
5346,-0.13674015,-1.0473027,0.095868215,0.2679257,-0.78509176,-0.1322756,-0.15640566,-0.4772585,-0.3536648,-0.7651537,-0.06694273,0.4980494,-1.0602671,-1.1056293,-1.0093926,0.1815713,1
13779,1.5625926,-0.81147856,1.1917311,-0.74177235,-0.70098364,0.5236654,1.2927799,-1.2200729,1.4421588,-1.0006313,-0.597727,0.6064667,-1.0602671,-1.1872264,-1.0093926,0.27609885,1
15782,-0.13674015,0.77321935,-0.1888461,1.1289024,0.734276,-0.1322756,-0.15640566,0.8543276,-0.3536648,1.149538,1.4194853,-0.110752605,0.5955247,0.8029613,0.8537167,-0.15519649,2
5776,0.774821,-0.87627816,1.1625211,-0.28032058,-1.0644995,1.4178243,1.474143,-0.9428635,0.31320184,-0.4221665,-0.91348714,0.3583896,-1.0252285,-1.0563126,-1.0093926,0.27591628,1
8186,0.09482419,0.37184644,0.7447703,-0.74177235,0.35028917,0.5681352,0.02386936,-0.38510966,0.026190395,-0.04593163,0.74136263,0.7653191,-1.0602671,-0.27168375,-0.92246354,1.0360254,1
9208,0.80074716,-0.58362794,0.61473304,-0.74177235,-0.28113952,0.8001801,0.58725053,-0.79707843,0.3723046,-0.13164066,-0.7103506,0.60899174,-1.0602671,-0.72626007,-1.0093926,0.9664931,1
13942,0.27582955,-1.0473027,0.36543432,-0.74177235,-1.0644995,-0.1322756,2.1346118,-1.2200729,1.8403623,-1.0315293,-0.91348714,1.974767,-1.0602671,-1.1872264,-1.0093926,0.73964876,1
3548,0.06925242,-1.0076411,-0.1888461,-0.74177235,-0.77721375,-0.1322756,-0.15640566,-0.7053578,0.18312293,-0.4336768,-0.91348714,-0.110752605,-0.11990908,-0.6668609,0.103962034,-0.15519649,1
15976,0.83194727,-0.91857976,0.88690895,-0.74177235,-1.0548595,0.9494583,1.1285316,-0.7932749,0.27446672,-0.30201676,-0.8607568,-0.05075483,-0.6443831,-1.0099591,-0.6866688,0.36952928,1
7168,-0.10721494,0.20283645,-0.1888461,-0.74177235,0.16385423,-0.1322756,-0.15640566,0.35583684,-0.3536648,0.580474,-0.46756092,-0.110752605,-0.014232971,0.29722813,0.13490671,-0.15519649,1
15513,-0.13674015,-1.0473027,0.33412027,0.25610024,-0.24556418,-0.1322756,-0.15640566,-0.99581796,0.052987404,-1.0315293,-0.15611379,0.3153116,-1.0602671,-1.1872264,-1.0093926,-0.15519649,1
1464,1.0821292,-1.0473027,0.22151452,-0.65680796,-0.6628801,0.009850299,-0.15640566,-0.94993,1.3221239,-0.64933366,-0.91348714,-0.110752605,-0.42151883,-0.9013058,0.010178589,-0.15519649,1
12079,0.28382763,-1.0473027,0.5977906,-0.74177235,-1.0644995,0.5775274,0.33087227,-1.2200729,1.1243434,-1.0315293,-0.91348714,1.3440266,-1.0602671,-1.1872264,-1.0093926,0.8761995,1
14731,0.99810857,-1.0473027,0.79049855,-0.74177235,-1.0081747,0.7213217,0.21151781,-1.2200729,1.0558702,-1.0086263,-0.91348714,0.6286571,-1.0602671,-1.1872264,-1.0093926,0.67100775,1
1920,1.3572168,-1.0473027,1.0650263,-0.12027347,-0.5467241,0.6320986,1.1464634,-1.2200729,1.2186848,-0.46926424,-0.51017386,0.542637,-1.0602671,-1.0463873,-1.0093926,0.34760493,1
5804,-0.13674015,-0.5043945,-0.1888461,-0.17538574,0.012981317,-0.1322756,-0.15640566,0.3097943,-0.3536648,0.34829798,0.070470065,-0.110752605,0.07189101,-0.17933671,0.034648158,-0.15519649,1
10261,1.144311,-0.5959331,1.5275949,-0.74177235,-0.2870199,0.9414381,-0.09558867,-1.2200729,1.5097475,-1.0315293,-0.91348714,0.7264316,-1.0602671,-1.174744,-1.0093926,0.4580563,1
13339,0.7436619,-1.0473027,1.0226656,-0.74177235,-1.0644995,1.7055517,1.5095696,-1.2200729,0.36469445,-1.0315293,-0.91348714,-0.110752605,-0.79615045,-1.1872264,-1.0093926,0.018115545,1
4123,1.3271778,-1.0473027,0.79699224,-0.4299229,-1.0644995,0.8348775,1.1516114,-1.2200729,0.9147631,-1.0315293,-0.91348714,-0.110752605,-1.0602671,-1.1872264,-1.0093926,0.1633928,1
